wavelength,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36
1050,2.02e-05,4.32e-05,2.43e-05,1.8e-05,,,,3.31e-05,7.29e-06,7.53e-06,1.06e-05,1.34e-06,2.02e-05,8.25e-05,3.07e-06,0.000121,6.88e-05,0.00145,0.00143,,,,,,,,,,,,,,,,,
1060,1.28e-05,1.99e-05,8.21e-05,3.43e-05,,,,1e-15,1.03e-05,8.36e-06,6.71e-06,1.78e-05,2.22e-05,0.000403,1.73e-05,0.000111,6.71e-06,0.00154,0.00106,,,,,,,,,,,,,,,,,
1070,0.000163,1.9e-05,1.96e-05,9.46e-05,,,,1.44e-05,1.31e-06,1.52e-05,5.69e-06,8.63e-06,3.75e-05,4.56e-05,1.65e-05,0.00011,0.000137,0.00196,0.00192,,,,,,,,,,,,,,,,,
1080,0.000101,1e-08,3.23e-05,0.000117,,,,1.27e-05,4.85e-06,1.88e-06,1.23e-05,8e-06,3.15e-05,4e-05,4.08e-06,0.000216,1.06e-05,0.00143,0.000656,,,,,,,,,,,,,,,,,
1090,9.4e-12,7.84e-05,0.000131,6.75e-05,,,,6.36e-06,3.03e-05,7.05e-06,6.6e-06,3e-05,4.15e-05,5.23e-05,1.79e-05,0.000437,0.000132,0.00213,1e-15,,,,,,,,,,,,,,,,,
1100,9.63e-05,4.99e-05,6.42e-05,1.43e-05,2.8e-06,7.29e-06,1.33e-06,2.43e-05,1.28e-05,8.96e-06,8.39e-06,3.18e-05,7.09e-05,0.000124,3.25e-05,0.000216,0.000269,0.00142,0.000522,1.32e-06,1.72e-05,6.27e-07,1.13e-06,1.12e-06,1.9e-06,6.18e-06,2.52e-05,1.87e-05,3.78e-05,2.32e-05,6.58e-05,3.54e-05,6.29e-05,2.38e-05,1.15e-05,8.63e-05
1120,,,,,2.74e-06,9.37e-07,1.13e-06,,,,,,,,,,,,,7.48e-07,2.14e-05,1.36e-07,2.18e-07,2.61e-07,6.41e-07,2.04e-06,1.27e-05,1.02e-05,2.74e-05,1.47e-05,5.8e-05,2.53e-05,3.23e-05,7.42e-05,4.59e-05,8.19e-05
1140,,,,,1.88e-05,1.62e-06,8.62e-07,,,,,,,,,,,,,6.26e-07,1.27e-05,5.55e-07,3.1e-07,5.07e-07,1.06e-06,3.06e-06,2.19e-05,1.79e-06,6.22e-07,2.62e-06,2.97e-05,3.14e-05,3.39e-06,6.49e-05,0.000121,4.29e-05
1160,,,,,0.0001,3.19e-08,3.27e-07,,,,,,,,,,,,,2.2e-07,9.26e-06,2.66e-07,8.75e-09,8.74e-07,1.66e-07,6.67e-07,1.03e-05,2.08e-05,1.55e-05,1.54e-05,4.02e-05,6.67e-05,2.47e-05,3.62e-05,3.13e-05,1.12e-05
1180,,,,,0.000327,4.87e-06,8.25e-07,,,,,,,,,,,,,3.49e-07,8.64e-06,1.49e-07,9.85e-08,2.58e-07,6.69e-08,6.62e-06,1.11e-05,8.47e-07,2.39e-05,2.21e-05,7.19e-06,2.18e-06,1.17e-05,4.79e-05,8.2e-06,1.47e-05
1200,,,,,0.00142,5.48e-06,5.28e-08,,,,,,,,,,,,,1.32e-08,3.42e-06,8.59e-08,1.18e-07,5.76e-07,4.66e-08,2.17e-05,5.9e-06,5.29e-06,2.48e-06,1.73e-05,1.24e-05,6.65e-06,8.68e-06,4.19e-05,4.9e-05,5.09e-05
1213.3,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214.7,,,,,0.01456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216.2,,,,,0.02153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217.7,,,,,0.03116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219.2,,,,,0.04516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,,,,,,4.29e-05,7.22e-07,,,,,,,,,,,,,2.06e-06,1.29e-05,3.91e-07,2.95e-08,9.9e-08,3.41e-07,0.00067,1.06e-05,4.03e-06,1.48e-05,1.78e-06,1.92e-05,1.65e-05,1.01e-05,3.31e-05,3.39e-05,4.19e-05
1220.7,,,,,0.06575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222.2,,,,,0.09723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223.7,,,,,0.14237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225.2,,,,,0.20265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226.7,,,,,0.28478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228.2,,,,,0.38246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229.7,,,,,0.48401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231.2,,,,,0.59552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232.7,,,,,0.72057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234.2,,,,,0.81676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235.7,,,,,0.87483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237.2,,,,,0.93958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238.7,,,,,0.98052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,,,,,,0.000284,9.82e-07,,,,,,,,,,,,,2.98e-06,2.18e-06,1.3e-08,5.62e-08,5.1e-07,1.98e-07,0.0019,3.41e-06,1.04e-06,4.79e-07,2.95e-06,2.07e-05,2.19e-05,2.61e-05,4.1e-05,1.61e-05,2.7e-05
1240.2,,,,,0.98623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241.7,,,,,0.98723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243.2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244.7,,,,,0.98388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246.2,,,,,0.93788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247.7,,,,,0.88397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249.2,,,,,0.81548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250.7,,,,,0.7123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252.2,,,,,0.59682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253.7,,,,,0.4613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255.2,,,,,0.32297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256.7,,,,,0.23488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258.2,,,,,0.17261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259.7,,,,,0.11357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,,,,,,0.000313,1.67e-06,,,,,,,,,,,,,5.66e-07,1.85e-06,9.66e-08,2.71e-08,3.16e-07,2.8e-07,0.00299,4.04e-06,5.31e-06,3.45e-07,1.22e-05,7.61e-06,2.64e-05,1.49e-05,4.68e-05,2.91e-05,5.87e-05
1261.2,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262.7,,,,,0.0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264.2,,,,,0.03986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265.7,,,,,0.03012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267.2,,,,,0.01968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268.7,,,,,0.01432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270.2,,,,,0.01165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271.3,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,,,,,0.00327,0.00194,9.41e-07,,,,,,,,,,,,,1.45e-07,1.13e-05,4.32e-08,2.77e-07,1.7e-07,3.08e-07,0.00456,1.01e-05,1.8e-05,9.04e-06,3.12e-05,1.9e-05,8.65e-06,1.51e-05,5.39e-05,6.81e-06,7.76e-05
1300,,,,,0.000217,0.000611,8.66e-08,,,,,,,,,,,,,4.8e-07,3.16e-06,1.11e-07,1.42e-07,1.34e-07,1.06e-07,0.00665,5.74e-06,5.99e-06,6.88e-06,7.71e-06,5.41e-06,2.33e-05,5.73e-06,2.04e-05,2.41e-05,3.1e-05
1320,,,,,2.16e-06,8.53e-07,1.68e-07,,,,,,,,,,,,,2.76e-08,7.84e-06,1.69e-07,4.57e-08,4.44e-07,3.78e-07,0.0105,1.09e-05,6.79e-06,9.74e-06,1.66e-05,1.25e-05,3.59e-05,4.72e-06,5.54e-05,1.59e-05,2.63e-06
1333.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,
1334.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105,,,,,,,,,,
1336,,,,,,,,,,,,,,,,,,,,,,,,,,0.01416,,,,,,,,,,
1338.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.01828,,,,,,,,,,
1340,,,,,3.89e-06,1.11e-06,4.38e-07,,,,,,,,,,,,,2.59e-07,6.01e-06,9.05e-08,4.93e-08,3.62e-07,1.99e-07,0.02466,1.09e-05,1.51e-05,1.37e-07,3.66e-05,3.56e-06,3.19e-06,4.3e-06,1.05e-05,1.2e-05,3.2e-05
1342.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.03465,,,,,,,,,,
1344.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.04708,,,,,,,,,,
1346.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.06398,,,,,,,,,,
1348.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.08412,,,,,,,,,,
1350,,,,,,,,,,,,,,,,,,,,,,,,,,0.11227,,,,,,,,,,
1352.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.14731,,,,,,,,,,
1354.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.18994,,,,,,,,,,
1356,,,,,,,,,,,,,,,,,,,,,,,,,,0.23419,,,,,,,,,,
1358.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.28346,,,,,,,,,,
1360,,,,,5.59e-06,1.32e-06,1.72e-06,,,,,,,,,,,,,1.64e-07,2.31e-06,7.37e-08,1.98e-07,1.35e-07,6.75e-07,0.33706,1.96e-06,1.43e-07,9.83e-06,5.04e-06,2.24e-05,2.01e-07,3.49e-06,3.48e-07,9.27e-06,5.23e-07
1362,,,,,,,,,,,,,,,,,,,,,,,,,,0.39603,,,,,,,,,,
1364,,,,,,,,,,,,,,,,,,,,,,,,,,0.45756,,,,,,,,,,
1366.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.52254,,,,,,,,,,
1368.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.59447,,,,,,,,,,
1370,,,,,,,,,,,,,,,,,,,,,,,,,,0.67019,,,,,,,,,,
1372.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.74586,,,,,,,,,,
1374.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.81967,,,,,,,,,,
1376.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.88922,,,,,,,,,,
1378,,,,,,,,,,,,,,,,,,,,,,,,,,0.9411,,,,,,,,,,
1380,,,,,4.27e-06,1.77e-06,1.4e-06,,,,,,,,,,,,,4.74e-07,4.49e-07,2.25e-08,2.33e-08,8.32e-07,2.15e-07,,2.82e-06,1.03e-06,4.53e-06,3.61e-06,7.18e-06,2.5e-05,1.24e-05,1.76e-05,1.07e-05,1.31e-05
1380.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.97898,,,,,,,,,,
1382.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.99729,,,,,,,,,,
1384.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1386.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.98726,,,,,,,,,,
1388,,,,,,,,,,,,,,,,,,,,,,,,,,0.96154,,,,,,,,,,
1390,,,,,,,,,,,,,,,,,,,,,,,,,,0.93389,,,,,,,,,,
1392.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.90767,,,,,,,,,,
1394.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.87013,,,,,,,,,,
1396.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.80752,,,,,,,,,,
1398,,,,,,,,,,,,,,,,,,,,,,,,,,0.72581,,,,,,,,,,
1400,,,,,8.68e-07,7.28e-07,7.56e-07,,,,,,,,,,,,,4.48e-07,6.19e-06,9.12e-08,1.12e-07,2.96e-07,8.86e-07,,4.31e-06,3.64e-06,3.39e-06,2.48e-05,2.49e-06,1.99e-05,2.84e-05,1.68e-05,4.03e-05,7.04e-06
1400.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.62061,,,,,,,,,,
1402.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.50161,,,,,,,,,,
1404.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.3878,,,,,,,,,,
1406.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.28403,,,,,,,,,,
1408.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.19839,,,,,,,,,,
1410.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.13495,,,,,,,,,,
1412.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.09284,,,,,,,,,,
1414.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.06301,,,,,,,,,,
1416,,,,,,,,,,,,,,,,,,,,,,,,,,0.04304,,,,,,,,,,
1418,,,,,,,,,,,,,,,,,,,,,,,,,,0.02794,,,,,,,,,,
1420,,,,,2.48e-05,6.49e-06,2.27e-07,,,,,,,,,,,,,1.31e-07,6.87e-06,3.61e-07,3.14e-07,1.13e-08,2.41e-07,0.01909,1.53e-05,2.11e-06,6.11e-06,2.52e-05,1.07e-05,6.61e-06,2.68e-05,1.21e-05,3.91e-05,3.55e-06
1422,,,,,,,,,,,,,,,,,,,,,,,,,,0.01213,,,,,,,,,,
1422.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,
1440,,,,,7.77e-05,2.4e-05,6.82e-07,,,,,,,,,,,,,8.64e-08,3.53e-06,7.41e-08,4.34e-09,2.98e-07,2.33e-07,0.00284,2.75e-06,3.2e-06,2.65e-06,1.17e-05,2.05e-05,1.91e-05,1.2e-05,1.91e-05,2.96e-05,2.86e-05
1460,,,,,5.49e-05,0.00011,3.49e-07,,,,,,,,,,,,,7.85e-07,6.03e-06,6.12e-08,1.3e-07,2.59e-07,8.52e-08,0.000478,5.38e-06,5.64e-06,2.68e-06,3.3e-06,1.38e-05,1.17e-05,1.54e-05,6.8e-06,5.42e-05,1e-05
1480,,,,,2.98e-05,0.000253,7.04e-07,,,,,,,,,,,,,5.08e-07,3.49e-06,1.94e-07,6.73e-08,7.77e-08,2.58e-07,8.31e-05,5.97e-06,7.37e-06,9.25e-06,2.5e-05,1.35e-05,2.76e-05,5.03e-06,8.32e-06,3.62e-05,7.7e-06
1500,,,,,2.93e-05,0.000447,2.59e-07,,,,,,,,,,,,,4.67e-07,5.35e-06,5.37e-08,8.7e-08,2.09e-07,2.23e-07,1.59e-05,7.76e-06,7.31e-06,5.54e-06,1.07e-05,1.97e-05,1.65e-05,1.19e-05,1.4e-05,2.41e-05,1.35e-05
1520,,,,,2.66e-05,0.000587,5.78e-07,,,,,,,,,,,,,5.04e-07,6.92e-06,1.16e-07,8.55e-08,4.73e-08,1.62e-07,7.41e-06,2.83e-06,2.05e-06,2.26e-06,5.74e-06,7.59e-06,1.45e-05,3.88e-06,4.54e-06,3.08e-05,2.31e-05
1540,,,,,3.57e-05,0.000779,5.58e-07,,,,,,,,,,,,,8.95e-07,4.88e-06,1.15e-07,7.62e-08,1.43e-07,2.73e-08,9.76e-06,1e-05,1.05e-05,3.26e-06,8.77e-06,1.53e-05,2.05e-05,1.48e-05,1.29e-05,2.64e-05,1.02e-05
1560,,,,,0.000234,0.00118,1.69e-07,,,,,,,,,,,,,6.6e-07,1.06e-06,6.26e-08,4.82e-08,1.36e-07,2.12e-07,1.62e-05,7.15e-06,1.09e-05,8e-06,4.19e-06,1.47e-05,2.66e-05,6.52e-06,3.13e-05,4.88e-05,1.48e-05
1580,,,,,7.36e-05,0.0027,1.03e-06,,,,,,,,,,,,,1.43e-06,3.87e-06,5.31e-08,1.84e-07,5.51e-08,5.2e-08,1.03e-05,4.33e-06,3.22e-06,1.43e-05,1.32e-05,3.26e-05,2.44e-06,5.21e-06,5.33e-06,3.48e-05,2.96e-05
1595.6,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597.1,,,,,,0.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599.1,,,,,,0.02059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,,,,,0.000203,,2.51e-06,,,,,,,,,,,,,2.21e-06,4.97e-06,1.08e-07,1.06e-07,6.24e-08,3.79e-07,8e-06,8.28e-06,1.84e-06,9.43e-06,2.38e-05,2.54e-06,1.44e-05,5.14e-06,7.74e-06,2.73e-05,9.2e-07
1601.1,,,,,,0.03278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603.1,,,,,,0.05178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605.1,,,,,,0.08409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607.1,,,,,,0.1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609.1,,,,,,0.20571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611.1,,,,,,0.30912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613.1,,,,,,0.43001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615.1,,,,,,0.55983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617.1,,,,,,0.69634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619.1,,,,,,0.82719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,,,,,0.000854,,4.19e-05,,,,,,,,,,,,,3.22e-06,8.65e-06,6.51e-08,7.3e-08,1.8e-07,2.5e-07,3.26e-06,6.62e-06,1.25e-05,3.08e-06,2.78e-05,3.36e-06,1.31e-05,1.16e-05,1.93e-05,9.64e-06,3.27e-05
1621.1,,,,,,0.94828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623.1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625.1,,,,,,0.99283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627.1,,,,,,0.97897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629.1,,,,,,0.97064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631.1,,,,,,0.95305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633.1,,,,,,0.91876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635.1,,,,,,0.86081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637.1,,,,,,0.77029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639.1,,,,,,0.65783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,,,,,0.000404,,1.85e-05,,,,,,,,,,,,,2.27e-06,4.72e-07,2.57e-08,4.53e-08,3.09e-07,4.04e-07,9.15e-06,5.94e-06,1.58e-06,1.16e-06,3.52e-06,1.14e-05,2.99e-05,1.06e-05,4.39e-05,3.39e-05,1.84e-05
1641.1,,,,,,0.53439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643.1,,,,,,0.4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645.1,,,,,,0.33007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647.1,,,,,,0.24148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649.1,,,,,,0.14559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651.1,,,,,,0.08123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653.1,,,,,,0.05361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655.1,,,,,,0.03912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657.1,,,,,,0.02819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659.1,,,,,,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,,,,,0.000151,,1.05e-06,,,,,,,,,,,,,2.5e-06,5.87e-06,1.52e-08,5.06e-08,1.36e-08,8.18e-07,1.46e-05,6.45e-06,6.28e-06,6.45e-06,2.1e-05,1.18e-05,1.12e-05,1.39e-05,1.73e-05,2.02e-05,2.51e-05
1660.8,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,,,,,0.000257,0.000946,1.72e-07,,,,,,,,,,,,,2.34e-06,4.2e-06,1.52e-07,1.17e-07,8.73e-08,6.03e-08,7.09e-06,1.59e-05,1.24e-05,2.5e-06,3.33e-05,1.79e-05,8.94e-06,7.56e-06,7.9e-06,2.85e-05,2.19e-05
1700,,,,,0.000106,0.000176,8.82e-08,,,,,,,,,,,,,2.25e-06,1.13e-05,6.57e-08,1.88e-07,1.65e-07,5.66e-07,7.63e-06,7.85e-07,4.45e-06,1.11e-05,1.4e-05,2.72e-05,2.92e-05,6.85e-06,2.2e-05,1.47e-06,2.55e-05
1720,,,,,0.000132,8.82e-05,8.8e-07,,,,,,,,,,,,,2.94e-06,3.24e-06,8.86e-08,2.3e-07,5.28e-07,8.51e-07,1.15e-05,1.02e-05,1.43e-05,7.69e-06,3.31e-05,7.29e-06,1.84e-05,8.92e-06,1.53e-06,1.95e-05,2.87e-05
1740,,,,,0.000203,5.88e-05,7.79e-07,,,,,,,,,,,,,2.13e-06,5.37e-06,8.6e-08,2.06e-08,1.48e-07,2.49e-09,9.98e-06,9.36e-06,2.78e-06,1.26e-06,9.62e-06,2.76e-05,2.22e-05,5.23e-06,4e-05,3.08e-05,4.18e-05
1760,,,,,0.000115,4.47e-05,2.3e-06,,,,,,,,,,,,,2.9e-06,2.86e-06,1.8e-07,2.41e-07,4.9e-07,1.17e-07,1.62e-05,6.77e-06,6.05e-06,5.84e-06,2.9e-05,3.04e-05,3.29e-06,6.15e-06,1.76e-05,2.76e-05,2.14e-05
1780,,,,,0.000111,3.37e-05,2.43e-06,,,,,,,,,,,,,3.05e-06,7.42e-06,1.8e-08,2.58e-08,5.81e-08,4.62e-07,2.18e-05,6.56e-06,6.17e-06,1.13e-05,1.02e-05,5.07e-05,7.21e-05,2.81e-05,3.26e-05,5.59e-05,4.06e-05
1800,,,,,6.52e-05,2.31e-05,1.71e-06,,,,,,,,,,,,,1.85e-06,2.69e-06,4.49e-09,1.78e-08,9.31e-08,6.3e-07,1.8e-05,9.88e-06,3.5e-06,4.62e-06,4.22e-06,5.56e-05,5.24e-05,2.07e-05,5.8e-05,6.3e-05,3.96e-05
1820,,,,,3.69e-05,1.32e-05,1.74e-05,,,,,,,,,,,,,3.02e-07,8.17e-06,2.05e-08,1.41e-07,2.72e-07,8.45e-08,2.38e-05,1.23e-05,7.97e-06,1.97e-05,1.05e-05,1.33e-05,3.98e-05,3.23e-05,1.86e-05,1.1e-05,1.8e-05
1840,,,,,1.76e-05,4.01e-06,4.8e-05,,,,,,,,,,,,,6.16e-07,2.47e-06,5.15e-07,2.37e-07,4e-07,2.3e-07,5.61e-05,1.94e-05,1.51e-05,3.61e-06,2.82e-05,2.1e-06,1.14e-05,1.16e-06,1.11e-05,3.75e-05,5.42e-05
1860,,,,,2.65e-07,8.96e-07,7.17e-05,,,,,,,,,,,,,3.79e-07,6.28e-06,1.14e-08,2.64e-07,8.57e-07,1.13e-06,2.08e-05,5.44e-06,8.92e-06,9.8e-06,1.04e-05,3.82e-06,1.68e-05,1.29e-05,3.31e-05,3.46e-05,4.81e-05
1880,,,,,1.13e-06,3.21e-07,0.000176,,,,,,,,,,,,,2.6e-08,1.01e-06,1.16e-08,1.02e-07,2.47e-07,5.73e-07,3.47e-05,5.88e-06,7.92e-06,1.67e-05,2.8e-05,2.48e-05,7.67e-06,5.25e-06,3.2e-05,4.91e-06,4.04e-05
1900,,,,,6.15e-07,1.5e-06,0.000273,,,,,,,,,,,,,4.26e-07,9.94e-06,1.12e-07,4.39e-08,1.25e-06,4.42e-07,7.29e-05,1.22e-05,1.87e-05,1.34e-05,2.69e-05,3.83e-06,5.68e-05,1.95e-05,6.09e-06,1.29e-05,2.04e-05
1920,,,,,7.25e-07,1.3e-06,0.000383,,,,,,,,,,,,,3.4e-07,8.37e-06,1.15e-07,2.96e-07,9.84e-09,3.47e-07,6.86e-05,6.32e-06,8.6e-07,6.56e-06,1.16e-05,6.62e-06,1.44e-05,4.85e-06,1.81e-05,7.68e-05,6.63e-05
1940,,,,,8.45e-06,1.44e-06,0.000584,,,,,,,,,,,,,1.92e-07,1.25e-05,1.64e-07,8.81e-08,8.66e-08,3.54e-07,2.42e-05,1.46e-05,2.24e-06,1.25e-05,4.22e-05,3.81e-06,3.26e-05,5.27e-06,6.48e-05,7.22e-05,2.99e-05
1960,,,,,2.84e-06,1.13e-07,0.000813,,,,,,,,,,,,,1.28e-06,9.85e-06,9.47e-08,1.09e-07,2.83e-07,1.41e-06,1.75e-05,8.43e-06,1.16e-05,1.82e-05,3.41e-05,1.5e-05,3.78e-05,1.6e-05,2e-05,1.25e-05,5.74e-06
1980,,,,,6.15e-06,1.7e-06,0.00101,,,,,,,,,,,,,1.44e-06,1.51e-05,3.29e-07,1.08e-07,9.63e-07,1.45e-07,1.4e-05,2.08e-05,2.1e-05,2.06e-05,7.37e-05,5.68e-06,2.34e-05,5.6e-05,5.14e-05,2.08e-05,5.86e-05
2000,,,,,1.77e-06,2.02e-06,0.00136,,,,,,,,,,,,,2.95e-07,7.55e-06,4.23e-07,2.94e-07,7.59e-07,1.25e-06,1.49e-05,1.34e-05,2.05e-05,1.03e-05,5.97e-05,2.99e-05,1.37e-05,5.95e-05,2.31e-05,5.8e-05,1.01e-05
2020,,,,,5e-06,4.46e-06,0.00215,,,,,,,,,,,,,7.02e-07,1.3e-05,2.51e-08,5.43e-07,5.83e-07,1.02e-06,2.03e-06,2.11e-05,1.32e-05,2.7e-05,6.79e-05,7.03e-05,2.86e-05,5.84e-05,5.86e-06,4.98e-05,8.12e-06
2040,,,,,1.06e-06,1.16e-06,0.00426,,,,,,,,,,,,,1.14e-06,8.64e-06,9.36e-08,5.99e-07,7.11e-07,4.49e-07,7.75e-06,2.31e-05,3.33e-06,1.79e-05,3.36e-05,3.95e-05,5.37e-05,3.78e-05,1.64e-05,1.72e-05,4.6e-05
2059.1,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,,,,,2.25e-05,2.52e-06,,,,,,,,,,,,,,2.58e-07,8.48e-06,9.29e-07,4.81e-07,4.92e-07,1.02e-06,2.36e-06,1.51e-05,5.1e-06,2.82e-05,9.61e-06,2.37e-05,9.99e-05,2.62e-05,7.11e-05,0.000153,0.000129
2060.6,,,,,,,0.01148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065.6,,,,,,,0.02224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070.6,,,,,,,0.04559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075.6,,,,,,,0.09809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
