wavelength,Oa01,Oa02,Oa03,Oa04,Oa05,Oa06,Oa07,Oa08,Oa09,Oa10,Oa11,Oa12,Oa13,Oa14,Oa15,Oa16,Oa17,Oa18,Oa19,Oa20,Oa21
413.1110229,,0.9934722185,,,,,,,,,,,,,,,,,,,
413.2059021,,0.9931145906,,,,,,,,,,,,,,,,,,,
413.2982483,,0.9933114052,,,,,,,,,,,,,,,,,,,
413.3919678,,0.9939312339,,,,,,,,,,,,,,,,,,,
413.4863892,,0.9947838187,,,,,,,,,,,,,,,,,,,
413.5812988,,0.9955895543,,,,,,,,,,,,,,,,,,,
413.6735535,,0.9960771799,,,,,,,,,,,,,,,,,,,
413.7673035,,0.9960411787,,,,,,,,,,,,,,,,,,,
413.8617249,,0.9953787327,,,,,,,,,,,,,,,,,,,
413.956665,,0.9941225648,,,,,,,,,,,,,,,,,,,
414.0488892,,0.9924624562,,,,,,,,,,,,,,,,,,,
414.1425781,,0.9906445146,,,,,,,,,,,,,,,,,,,
414.2370911,,0.9889650941,,,,,,,,,,,,,,,,,,,
414.3320007,,0.9876661897,,,,,,,,,,,,,,,,,,,
414.4242554,,0.986923039,,,,,,,,,,,,,,,,,,,
414.5177917,,0.9867770076,,,,,,,,,,,,,,,,,,,
414.6124878,,0.987124145,,,,,,,,,,,,,,,,,,,
414.7073059,,0.9877485633,,,,,,,,,,,,,,,,,,,
414.7996826,,0.9883349538,,,,,,,,,,,,,,,,,,,
414.8932495,,0.9885554314,,,,,,,,,,,,,,,,,,,
414.9878845,,0.9880990386,,,,,,,,,,,,,,,,,,,
415.0826111,,0.9867429137,,,,,,,,,,,,,,,,,,,
415.1749878,,0.9843491912,,,,,,,,,,,,,,,,,,,
415.2685852,,0.9808747768,,,,,,,,,,,,,,,,,,,
415.3633118,,0.9763258696,,,,,,,,,,,,,,,,,,,
415.4579163,,0.9706972241,,,,,,,,,,,,,,,,,,,
415.5503845,,0.963932097,,,,,,,,,,,,,,,,,,,
415.6439209,,0.9558265209,,,,,,,,,,,,,,,,,,,
415.738678,,0.94601053,,,,,,,,,,,,,,,,,,,
415.8331909,,0.9339424968,,,,,,,,,,,,,,,,,,,
415.9256897,,0.9189254642,,,,,,,,,,,,,,,,,,,
416.0192566,,0.9001773596,,,,,,,,,,,,,,,,,,,
416.1141357,,0.8769310117,,,,,,,,,,,,,,,,,,,
416.2084351,,0.848520875,,,,,,,,,,,,,,,,,,,
416.3010559,,0.8144983649,,,,,,,,,,,,,,,,,,,
416.3945923,,0.7747125626,,,,,,,,,,,,,,,,,,,
416.489502,,0.7293627858,,,,,,,,,,,,,,,,,,,
416.5837708,,0.6790134907,,,,,,,,,,,,,,,,,,,
416.6764832,,0.6245664358,,,,,,,,,,,,,,,,,,,
416.7698975,,0.5671914816,,,,,,,,,,,,,,,,,,,
416.8648071,,0.5082423687,,,,,,,,,,,,,,,,,,,
416.9591675,,0.449149996,,,,,,,,,,,,,,,,,,,
417.0518799,,0.3913126588,,,,,,,,,,,,,,,,,,,
417.1452332,,0.335999161,,,,,,,,,,,,,,,,,,,
417.2401733,,0.2842740715,,,,,,,,,,,,,,,,,,,
417.3343811,,0.2369499207,,,,,,,,,,,,,,,,,,,
417.4271545,,0.1945596188,,,,,,,,,,,,,,,,,,,
417.5205078,,0.1573612988,,,,,,,,,,,,,,,,,,,
417.6156006,,0.1253677607,,,,,,,,,,,,,,,,,,,
417.7098083,,0.09838488698,,,,,,,,,,,,,,,,,,,
417.8026123,,0.0760576129,,,,,,,,,,,,,,,,,,,
417.8960266,,0.05792390183,,,,,,,,,,,,,,,,,,,
417.9910583,,0.04346254095,,,,,,,,,,,,,,,,,,,
418.0851135,,0.03213316947,,,,,,,,,,,,,,,,,,,
418.1779785,,0.02341102995,,,,,,,,,,,,,,,,,,,
418.2712402,,0.01681001112,,,,,,,,,,,,,,,,,,,
418.3665161,,0.01189734507,,,,,,,,,,,,,,,,,,,
418.4604187,,0.008300831541,,,,,,,,,,,,,,,,,,,
418.5533447,,0.005710038356,,,,,,,,,,,,,,,,,,,
418.6466675,,0.003873107955,,,,,,,,,,,,,,,,,,,
418.7418213,,0.002590840915,,,,,,,,,,,,,,,,,,,
418.8357544,,0.001709393575,,,,,,,,,,,,,,,,,,,
418.928772,,0.001112544909,,,,,,,,,,,,,,,,,,,
419.0220337,,0.0007143709227,,,,,,,,,,,,,,,,,,,
419.1172485,,0.0004525961704,,,,,,,,,,,,,,,,,,,
419.2109985,,0.0002829626319,,,,,,,,,,,,,,,,,,,
419.3041077,,0.0001745917543,,,,,,,,,,,,,,,,,,,
419.3973389,,0.0001063263044,,,,,,,,,,,,,,,,,,,
419.4926453,,6.391835632e-05,,,,,,,,,,,,,,,,,,,
419.5863647,,3.793322321e-05,,,,,,,,,,,,,,,,,,,
419.6795044,,2.22260187e-05,,,,,,,,,,,,,,,,,,,
419.7727356,,1.285837516e-05,,,,,,,,,,,,,,,,,,,
